year,quarter,ch_isco_id,ch_isco_name,count_ads
2021,3,12120,Führungskräfte im Personalwesen,300.67
2021,3,12130,Führungskräfte in Unternehmenspolitik und -planung,1289.42
2021,3,12190,"Führungskräfte in der betrieblichen Administration und in unternehmensbezogenen Dienstleistungen, anderweitig nicht genannt",7610.19
2021,3,12210,"Führungskräfte in Vertrieb und Marketing, onA",1111.21
2021,3,12211,Führungskräfte in Vertrieb,34.88
2021,3,12212,Führungskräfte in Marketing,58.05
2021,3,12220,Führungskräfte in Werbung und Öffentlichkeitsarbeit,100.96
2021,3,12230,Führungskräfte in Forschung und Entwicklung,259.75
2021,3,13110,Führungskräfte in der Produktion in Land- und Forstwirtschaft,42.17
2021,3,13210,Führungskräfte in der Produktion von Waren,467.55
2021,3,13230,"Führungskräfte in der Produktion im Bau, onA",198
2021,3,13240,"Führungskräfte in der Beschaffung, Logistik und in verwandten Bereichen",462.92
2021,3,13300,Führungskräfte in der Erbringung von Dienstleistungen im Bereich Informations- und Kommunikationstechnologie,1657
2021,3,13410,Führungskräfte in der Erbringung von Dienstleistungen der Kinderbetreuung,79
2021,3,13420,Führungskräfte in der Gesundheitsversorgung,583.51
2021,3,13430,Führungskräfte in der Erbringung von Dienstleistungen für Menschen im Alter,29.5
2021,3,13440,Führungskräfte in der Erbringung von Dienstleistungen der sozialen Institutionen,26.83
2021,3,13450,Führungskräfte in der Erbringung von Dienstleistungen des Bildungswesens,133.67
2021,3,13460,"Führungskräfte in der Erbringung von Finanz- und Versicherungsdienstleistungen, onA",175.17
2021,3,13461,Führungskräfte in der Erbringung von Finanz- und Versicherungsdientleistungen,17.5
2021,3,13490,"Führungskräfte in der Erbringung von spezialisierten Dienstleistungen, anderweitig nicht genannt",339.22
2021,3,14000,"Führungskräfte in Hotels und Restaurants, im Handel und in der Erbringung sonstiger Dienstleistungen, onA",492.5
2021,3,14110,Führungskräfte in Hotels,36
2021,3,14120,Führungskräfte in Restaurants,251.38
2021,3,14200,Führungskräfte in Gross- und Einzelhandel,134.67
2021,3,14310,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",11.09
2021,3,14390,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",208.83
2021,3,20000,"Intellektuelle und wissenschaftliche Berufe, onA",1322.33
2021,3,21000,"Naturwissenschaftler, Mathematiker und Ingenieure, onA",17.33
2021,3,21110,Physiker und Astronomen,68.83
2021,3,21120,Meteorologen,5
2021,3,21130,Chemiker,112.5
2021,3,21140,Geologen und Geophysiker,37.17
2021,3,21200,"Mathematiker, Aktuare und Statistiker",151.17
2021,3,21300,"Biowissenschaftler, onA",235.67
2021,3,21310,"Biologen, Botaniker, Zoologen und verwandte Berufe",80.5
2021,3,21320,"Agrar-, Forst- und Fischereiwissenschaftler und -berater",7.5
2021,3,21330,Umweltwissenschaftler,12.12
2021,3,21400,"Ingenieurwissenschaftler (ohne Elektrotechnik, Elektronik und Telekommunikation), onA",5
2021,3,21410,Prozess- und Produktionsingenieure,158.17
2021,3,21420,Bauingenieure,420.92
2021,3,21430,Umweltschutzingenieure,44.62
2021,3,21440,"Maschinenbau-, Mechatronik- und Systemtechnikingenieure, onA",159.83
2021,3,21442,Mechatronik- und Systemtechnikingenieure,10
2021,3,21450,Chemieingenieure,14.08
2021,3,21460,"Bergbauingenieure, Metallurgen und verwandte Berufe",14.33
2021,3,21490,"Ingenieure, anderweitig nicht genannt",3884.84
2021,3,21510,Ingenieure im Bereich Elektrotechnik,211.5
2021,3,21520,Ingenieure im Bereich Elektronik,97.83
2021,3,21530,Ingenieure im Bereich Telekommunikationstechnik,14.5
2021,3,21610,Architekten,577.4
2021,3,21620,Landschaftsarchitekten,77.75
2021,3,21630,Produkt- und Textildesigner,184.42
2021,3,21640,"Raum-, Stadt- und Verkehrsplaner",121.53
2021,3,21650,Kartografen und Vermessungsingenieure,193.65
2021,3,21660,Grafik- und Multimediadesigner,641.95
2021,3,22000,"Spezialisten in Gesundheitsberufen, onA",67.08
2021,3,22110,Allgemeinärzte,1716.48
2021,3,22120,Fachärzte,613.25
2021,3,22210,"Pflegedienstleiter und Pflegefachkräfte, onA",4177.33
2021,3,22211,Pflegedienstleiter,48.33
2021,3,22212,Pflegefachkräfte,19.67
2021,3,22213,Pflegefachkräfte mit Spezialisierung,721.33
2021,3,22220,Geburtshilfespezialisten,97
2021,3,22300,Spezialisten der traditionellen und komplementären Medizin,5.5
2021,3,22500,Tierärzte,39.5
2021,3,22610,Zahnärzte,113
2021,3,22620,Apotheker,375.42
2021,3,22630,Spezialisten in den Bereichen Umwelt- und Arbeitsmedizin sowie Hygiene,65.25
2021,3,22640,Physiotherapeuten,458.07
2021,3,22650,Diätologen und Ernährungsberater,75
2021,3,22660,Audiologen und Sprachtherapeuten,230.57
2021,3,22670,Optometristen und Orthoptisten,16.17
2021,3,22690,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",837.97
2021,3,23000,"Lehrkräfte, onA",1072.58
2021,3,23100,Universitäts- und Hochschullehrer,1123.5
2021,3,23200,Lehrkräfte im Bereich Berufsbildung,205.17
2021,3,23300,Lehrkräfte im Sekundarbereich,116.5
2021,3,23410,Lehrkräfte im Primarbereich,223
2021,3,23420,Lehrkräfte und Erzieher im Vorschulbereich,146
2021,3,23510,Pädagogik- und Didaktikspezialisten,417.42
2021,3,23520,Lehrkräfte im Bereich Sonderpädagogik,807.67
2021,3,23530,Sprachlehrer,173
2021,3,23540,Musiklehrer,14
2021,3,23550,Kunstlehrer,18
2021,3,23560,Ausbilder im Bereich Informationstechnologie,28.5
2021,3,23590,"Lehrkräfte, anderweitig nicht genannt",386.33
2021,3,24100,"Spezialisten im Bereich Finanzen, onA",135.5
2021,3,24110,"Wirtschaftsprüfer, Steuerberater und verwandte Berufe",1185.78
2021,3,24120,Finanz- und Anlageberater,955.53
2021,3,24130,Finanzanalysten,645.33
2021,3,24210,Spezialisten im Bereich Management- und Organisationsanalyse,1367.25
2021,3,24220,Spezialisten in der strategischen Planung in Politik und Wirtschaft,449.17
2021,3,24230,Berufsberater und -analytiker und vergleichbare Spezialisten der Personalwesen,1371.83
2021,3,24240,Fachkräfte in Personalschulung und -entwicklung,211.83
2021,3,24300,"Spezialisten in Vertrieb, Marketing und Öffentlichkeitsarbeit, onA",1057.53
2021,3,24310,Fachkräfte in Marketing und Werbung,3328.87
2021,3,24320,Fachkräfte in der Öffentlichkeitsarbeit,579.17
2021,3,24330,"Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie), onA",214.25
2021,3,24331,"Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie), Technik",149
2021,3,24340,"Technische Verkaufsfachkräfte, Informations- und Kommunikationstechnologie",65.83
2021,3,25000,"Spezialisten in der Informations- und Kommunikationstechnologie, onA",20
2021,3,25100,"Entwickler und Analytiker von Software und Anwendungen (ohne Informatikingenieur), onA",63.5
2021,3,25101,Informatikingenieure,124.17
2021,3,25110,"Systemanalytiker, onA",1493.5
2021,3,25120,"Softwareentwickler, onA",3815.15
2021,3,25121,"Softwareentwickler, Softwareengineering",1474.68
2021,3,25122,"Softwareentwickler, Wirtschafsinformatik",162.92
2021,3,25123,"Softwareentwickler, System-Engineering und Architektur",230
2021,3,25124,"Softwareentwickler, Projektmanagement",161.33
2021,3,25130,Mediamatiker,933.48
2021,3,25140,Anwendungsprogrammierer,240
2021,3,25190,"Entwickler und Analytiker von Software und Anwendungen, anderweitig nicht genannt (ohne Qualität und Testing)",700
2021,3,25191,"Entwickler und Analytiker von Software und Anwendungen, Qualität und Testing",209
2021,3,25210,Datenbankentwickler und -administratoren,619.48
2021,3,25220,Systemadministratoren,1744.95
2021,3,25230,Fachkräfte für Computernetzwerke,491.5
2021,3,25290,"Fachkräfte für Datenbanken und Netzwerke, anderweitig nicht genannt (ohne Sicherheitsmanagement und Data Mining)",2168.17
2021,3,25291,"Akademische und vergleichbare Fachkräfte für Datenbanken und Netzwerke, Sicherheitsmanagement und Data Mining",13
2021,3,26110,Anwälte,347.17
2021,3,26120,Richter,31.33
2021,3,26190,"Juristen, anderweitig nicht genannt (ohne Notaren)",987.08
2021,3,26191,"Juristen, anderweitig nicht genannt, Notaren",97.83
2021,3,26210,Archiv- und Museumswissenschaftler,27.33
2021,3,26220,Bibliothekswissenschaftler und verwandte Informationswissenschaftler,628.17
2021,3,26310,Volkswirtschaftler,108.58
2021,3,26320,"Soziologen, Anthropologen und verwandte Wissenschaftler",20.67
2021,3,26330,"Philosophen, Historiker und Politologen",21.5
2021,3,26340,Psychologen,487
2021,3,26350,Sozialarbeiter,676.05
2021,3,26360,Geistliche Seelsorger,116.67
2021,3,26410,Autoren und verwandte schriftstellerische Berufe,259.5
2021,3,26420,Journalisten,231.17
2021,3,26430,"Übersetzer, Dolmetscher und andere Linguisten",86
2021,3,26510,Bildende Künstler,7
2021,3,26520,"Musiker, Sänger und Komponisten",41.5
2021,3,26530,Tänzer und Choreografen,1
2021,3,26540,Regisseure und Produzenten im Film- und Bühnenbereich sowie in verwandten Bereichen,76.17
2021,3,26550,Schauspieler,30.58
2021,3,26560,"Sprecher im Rundfunk, Fernsehen und sonstigen Medien",22.5
2021,3,26590,"Bildende und darstellende Künstler, anderweitig nicht genannt",9
2021,3,30000,"Techniker und gleichrangige nichttechnische Berufe (ohne Projekt- und Gruppenleiter), onA",852.33
2021,3,30001,"Projektleiter, onA",131.5
2021,3,31110,"Chemo- und Physikotechniker, onA",150.83
2021,3,31120,"Bauführer und Bautechniker, onA",1371.2
2021,3,31130,Elektrotechniker,393.67
2021,3,31140,Techniker im Bereich Elektronik,41.5
2021,3,31150,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse, onA",30.5
2021,3,31152,Techniker im Bereich Systemtechnik und Automation,1
2021,3,31153,Techniker im Bereich Unternehmensprozesse,25.58
2021,3,31160,Chemiebetriebs- und Verfahrenstechniker,4
2021,3,31180,"Technische Zeichner, onA",884.09
2021,3,31181,"Technische Zeichner, Maschinen",21.33
2021,3,31182,"Technische Zeichner, Bau",731.37
2021,3,31183,"Technische Zeichner, Gebäudetechnik",236.33
2021,3,31190,"Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt",213
2021,3,31220,Produktionsleiter bei der Herstellung von Waren,550.67
2021,3,31230,"Poliere und Vorarbeiter, onA",424.92
